protein,degree,strength,clustering,ego_nodes,ego_edges,local_density,complex_membership_count,protein_in_any_complex
AGMAT,24,7.682333333331699,0.01140955807725323,25,33,0.11,0,0
AGO1,50,28.979333333331002,0.09613146630274554,51,265,0.20784313725490197,0,0
AGO2,146,71.99333333333033,0.0476436886971238,147,1117,0.10409095144907278,6,1
AGO3,73,36.176666666670016,0.05139059696221429,74,362,0.1340244353942984,0,0
AGO4,68,34.262666666661005,0.050094612446945845,69,263,0.11210571184995738,1,1
AGPAT1,18,7.503666666666001,0.029455308274603156,19,31,0.18128654970760233,0,0
AGPAT2,13,3.194666666667,0.00525185170359222,14,14,0.15384615384615385,2,1
AGPAT3,26,6.842666666666299,0.04113196894570309,27,72,0.20512820512820512,0,0
AGPAT4,9,2.985333333333,0.0,10,9,0.2,0,0
AGPAT4-IT1,1,0.0,0.0,2,1,1.0,0,0
AGPAT5,11,3.5180000000000002,0.044616261093778836,12,19,0.2878787878787879,0,0
AGPAT6,16,0.0,0.0,17,32,0.23529411764705882,0,0
AGPAT9,12,0.0,0.0,13,26,0.3333333333333333,0,0
AGPS,32,15.631666666666002,0.05175983990881429,33,90,0.17045454545454544,1,1
AGR2,834,349.30033333333716,0.0166716594414679,835,13347,0.03833196915521475,0,0
AGR3,14,6.432333333333001,0.016547418781881974,15,19,0.18095238095238095,0,0
AGRN,20,7.764333333334299,0.024352468447796056,21,37,0.1761904761904762,0,0
AGRP,9,3.604666666667,0.0,10,9,0.2,0,0
AGT,15,7.337666666666,0.046844830063173165,16,25,0.20833333333333334,2,1
AGTPBP1,20,8.727666666667,0.022066796255475234,21,31,0.14761904761904762,0,0
AGTR1,31,11.549666666665003,0.012394111307440413,32,47,0.09475806451612903,0,0
AGTR2,8,2.5679999999992997,0.0,9,8,0.2222222222222222,0,0
AGTRAP,86,39.45899999999963,0.006282995795269097,87,128,0.03421545041432772,0,0
AGXT,5,2.338000000001,0.0,6,5,0.3333333333333333,0,0
AGXT2,2,0.787333333333,0.0,3,2,0.6666666666666666,0,0
AHCTF1,28,10.348666666667999,0.10562871476532355,29,131,0.3226600985221675,0,0
AHCTF1P1,1,0.0,0.0,2,1,1.0,0,0
AHCY,87,37.299999999996984,0.0571454488737639,88,574,0.14994775339602925,0,0
AHCYL1,167,77.35033333333229,0.02930768741604952,168,1029,0.07335329341317365,0,0
AHCYL2,70,18.13166666664961,0.012200150851999427,71,166,0.06680080482897384,0,0
AHDC1,26,0.0,0.0,27,68,0.19373219373219372,0,0
AHI1,37,16.573999999999998,0.05763715908272168,38,132,0.18776671408250356,2,1
AHNAK,117,52.38566666666497,0.07553223324078823,118,1210,0.17528610748949733,1,1
AHNAK2,26,10.642666666665997,0.042746653307521754,27,61,0.1737891737891738,0,0
AHR,63,36.937000000004005,0.09483115076796622,64,391,0.1939484126984127,1,1
AHRR,6,2.816,0.22369265066953373,7,13,0.6190476190476191,0,0
AHSA1,188,81.98733333333305,0.06231585158312291,189,2639,0.14854215918045705,0,0
AHSA2,2,0.0,0.0,3,2,0.6666666666666666,0,0
AHSG,28,9.293999999998999,0.04325037874554883,29,70,0.1724137931034483,0,0
AHSP,6,2.2873333333343,0.0,7,6,0.2857142857142857,0,0
AICDA,51,26.93666666666899,0.06132801208148129,52,185,0.13951734539969834,0,0
AIDA,13,4.7983333333310005,0.029255018160289553,14,18,0.1978021978021978,0,0
AIF1,1,0.148666666667,0.0,2,1,1.0,0,0
AIF1L,6,1.658,0.025746738524451456,7,7,0.3333333333333333,0,0
AIFM1,292,132.55100000000402,0.03031010590513758,293,3426,0.08008789564729533,1,1
AIFM2,3,1.174,0.1655338314279159,4,4,0.6666666666666666,0,0
AIFM3,8,2.575333333333,0.012069617515342213,9,9,0.25,0,0
AIG1,5,2.103333333333,0.05370211468405293,6,6,0.4,0,0
AIM1,15,0.0,0.0,16,22,0.18333333333333332,0,0
AIM1L,1,0.0,0.0,2,1,1.0,0,0
AIM2,4,2.534333333333,0.21611402144432348,5,6,0.6,0,0
AIMP1,125,64.01466666666431,0.07517615687136055,126,1349,0.1713015873015873,2,1
AIMP2,141,72.37233333332964,0.0663823469577573,142,1468,0.1466386974328239,1,1
AIP,53,27.544000000003994,0.04784436137218531,54,181,0.1264849755415793,0,0
AIPL1,21,11.703333333332003,0.09914261024910809,22,58,0.2510822510822511,0,0
AIRE,91,42.56133333333229,0.05458904585840368,92,513,0.12255136168179646,0,0
AJAP1,2,1.03,0.5474373260397812,3,3,1.0,0,0
AJUBA,28,13.603333333334003,0.08014815860727222,29,86,0.21182266009852216,4,1
AK1,26,6.667,0.015494515882038677,27,44,0.12535612535612536,0,0
AK2,46,13.805000000000296,0.05335470679452491,47,203,0.1877890841813136,1,1
AK3,13,5.944333333335001,0.08951074382654527,14,28,0.3076923076923077,0,0
AK4,18,5.663000000001,0.03985770148461965,19,36,0.21052631578947367,0,0
AK5,8,1.789333333334,0.0,9,8,0.2222222222222222,0,0
AK6,5,1.864333333334,0.16178525993411264,6,9,0.6,0,0
AK7,5,1.5523333333330003,0.0,6,5,0.3333333333333333,0,0
AK8,11,6.291333333333999,0.044439302968994635,12,16,0.24242424242424243,0,0
AK9,10,2.7293333333320002,0.00901315896708681,11,11,0.2,0,0
AKAP1,43,20.5900000000013,0.048390515186246874,44,127,0.13424947145877378,1,1
AKAP10,10,5.336666666667,0.10128587176680712,11,19,0.34545454545454546,0,0
AKAP11,38,19.535333333329003,0.05463539814055545,39,109,0.14709851551956815,0,0
AKAP12,44,20.061999999997,0.03825436166374708,45,141,0.14242424242424243,1,1
AKAP13,38,18.354666666670997,0.06558332112176608,39,148,0.19973009446693657,1,1
AKAP14,12,4.611000000001,0.08054632154641882,13,24,0.3076923076923077,0,0
AKAP17A,33,18.940666666667003,0.042355142059737644,34,74,0.1319073083778966,0,0
AKAP2,31,0.0,0.0,32,152,0.3064516129032258,0,0
AKAP3,8,4.862666666667,0.11290041315742234,9,13,0.3611111111111111,0,0
AKAP4,5,1.761666666667,0.1150690288711328,6,7,0.4666666666666667,0,0
AKAP5,36,15.261000000001,0.022698244797322905,37,67,0.1006006006006006,4,1
AKAP6,13,6.515000000001001,0.08760805793554376,14,30,0.32967032967032966,0,0
AKAP7,19,8.788666666666002,0.1481225506812246,20,71,0.3736842105263158,0,0
AKAP8,63,33.41899999999701,0.09858639461661547,64,433,0.21478174603174602,0,0
AKAP8L,59,32.42400000000129,0.12043343452323656,60,430,0.24293785310734464,1,1
AKAP9,90,43.202333333336,0.03558096100529482,91,404,0.09865689865689865,1,1
AKIP1,13,7.5043333333360005,0.07207281122022036,14,22,0.24175824175824176,0,0
AKIRIN1,7,4.175,0.19191550627524315,8,14,0.5,0,0
AKIRIN2,20,8.110333333332,0.04318655819196938,21,38,0.18095238095238095,0,0
AKNA,3,0.6759999999999999,0.0,4,4,0.6666666666666666,0,0
AKNAD1,4,0.0,0.0,5,5,0.5,0,0
AKR1A1,28,12.083666666667,0.06633195222408633,29,90,0.22167487684729065,0,0
AKR1B1,44,17.272333333334,0.08430049854375186,45,246,0.24848484848484848,0,0
AKR1B10,16,6.9286666666683,0.024585227462042714,17,23,0.16911764705882354,0,0
AKR1B15,11,4.434333333334,0.23412237666596372,12,48,0.7272727272727273,0,0
AKR1C1,9,4.208333333332,0.05618771324831576,10,13,0.28888888888888886,0,0
AKR1C2,14,3.1976666666676996,0.05311700841355702,15,32,0.3047619047619048,0,0
AKR1C3,11,5.131333333334,0.05184603363993776,12,17,0.25757575757575757,0,0
AKR1C4,5,1.962666666667,0.04935134599118814,6,6,0.4,0,0
AKR1D1,8,3.606333333335,0.024690602599007627,9,9,0.25,0,0
AKR7A2,26,11.306999999998999,0.020669126919372626,27,41,0.1168091168091168,0,0
AKR7A3,9,4.037000000000299,0.0,10,9,0.2,0,0
AKR7L,1,0.666666666667,0.0,2,1,1.0,0,0
AKT1,388,206.33933333333536,0.03199130441778139,389,4700,0.06227970211750987,9,1
AKT1S1,21,13.593333333333,0.1672968562304047,22,77,0.3333333333333333,0,0
AKT2,74,38.72600000000101,0.03851400790240378,75,257,0.09261261261261261,2,1
AKT3,30,7.456333333335,0.03579514647023055,31,77,0.16559139784946236,0,0
AKTIP,82,43.44933333333701,0.03889843361344449,83,314,0.0922715251248898,4,1
ALAD,29,11.752666666665998,0.08780642030629122,30,114,0.2620689655172414,0,0
ALAS1,59,26.336666666667,0.012649969491631026,60,105,0.059322033898305086,0,0
ALAS2,3,1.562999999999,0.0,4,3,0.5,0,0
ALB,199,82.16800000000096,0.01241878237809314,200,804,0.04040201005025126,0,0
ALCAM,16,7.021333333333999,0.061592499367729675,17,32,0.23529411764705882,0,0
ALDH16A1,21,3.0703333333304,0.014374994218780858,22,37,0.16017316017316016,0,0
ALDH18A1,54,23.101999999999002,0.07378650573716626,55,315,0.21212121212121213,0,0
ALDH1A1,7,2.577999999999,0.03457008786993255,8,9,0.32142857142857145,0,0
ALDH1A2,5,1.699666666667,0.03568663363126419,6,6,0.4,0,0
ALDH1A3,9,3.166666666667,0.026374378443285232,10,11,0.24444444444444444,0,0
ALDH1B1,57,21.345333333335,0.050047655397623736,58,254,0.15366001209921354,0,0
ALDH1L1,18,7.912666666666,0.13929604751080923,19,60,0.3508771929824561,0,0
ALDH1L2,14,3.2923333333329996,0.012055930092111826,15,18,0.17142857142857143,0,0
ALDH2,54,17.277333333333303,0.022096772560929106,55,146,0.09831649831649832,0,0
ALDH3A1,18,7.539999999998001,0.010712238203389854,19,23,0.13450292397660818,0,0
ALDH3A2,78,31.931000000000004,0.02558322301884967,79,294,0.09542356377799416,0,0
ALDH3B1,42,18.670666666669007,0.013266842392982824,43,68,0.0753045404208195,0,0
ALDH3B2,7,2.292,0.04034388492158046,8,9,0.32142857142857145,0,0
ALDH4A1,25,11.864999999998698,0.061771800351662874,26,65,0.2,0,0
ALDH5A1,24,9.209666666666,0.024568964742338894,25,39,0.13,0,0
ALDH6A1,19,8.086333333334,0.010077110876558154,20,24,0.12631578947368421,0,0
ALDH7A1,42,19.2576666666693,0.07667053038686313,43,182,0.20155038759689922,0,0
ALDH8A1,11,3.6260000000010004,0.012845194620824714,12,13,0.19696969696969696,0,0
ALDH9A1,18,5.851333333334001,0.027829993064363595,19,29,0.1695906432748538,0,0
ALDOA,135,62.98033333333401,0.06602177473200982,136,1433,0.15610021786492376,0,0
ALDOB,13,6.003333333333,0.054623825000596524,14,21,0.23076923076923078,0,0
ALDOC,71,32.73466666666601,0.04808447579392941,72,339,0.13262910798122066,0,0
ALG1,16,4.576999999999001,0.05054276861450456,17,34,0.25,0,0
ALG10,22,0.0,0.0,23,33,0.13043478260869565,0,0
ALG10B,4,0.986333333334,0.0,5,4,0.4,0,0
ALG11,9,0.9453333333317,0.0,10,9,0.2,0,0
ALG12,10,2.4136666666660003,0.00892886263138515,11,11,0.2,0,0
ALG13,22,7.635000000001,0.009277132317558147,23,27,0.1067193675889328,0,0
ALG14,2,0.453666666666,0.0,3,2,0.6666666666666666,0,0
ALG2,17,9.310333333334,0.045442525381434264,18,28,0.1830065359477124,0,0
ALG3,12,3.5463333333345997,0.014337433526958555,13,15,0.19230769230769232,0,0
ALG5,13,3.0059999999987004,0.007040706586749246,14,15,0.16483516483516483,0,0
ALG6,10,1.9666666666666999,0.0,11,12,0.21818181818181817,0,0
ALG8,29,9.3089999999993,0.009948907308074524,30,40,0.09195402298850575,0,0
ALG9,35,9.094333333330301,0.004294304474232964,36,43,0.06825396825396825,0,0
ALG9-IT1,1,0.0,0.0,2,1,1.0,0,0
ALK,69,32.33966666666599,0.03798041527413245,70,241,0.09979296066252588,0,0
ALKBH1,2,0.806,0.4336475012978001,3,3,1.0,0,0
ALKBH2,9,2.831,0.0,10,9,0.2,0,0
ALKBH3,50,23.74799999999901,0.049713510730279555,51,171,0.13411764705882354,0,0
ALKBH4,11,4.030333333333001,0.007970092770493533,12,12,0.18181818181818182,0,0
ALKBH5,11,5.0073333333339995,0.21649629958229835,12,36,0.5454545454545454,0,0
ALKBH7,4,1.248,0.05773163695134171,5,5,0.5,0,0
ALKBH8,3,1.411,0.0,4,3,0.5,0,0
ALL1,3,0.0,0.0,4,6,1.0,0,0
ALLC,1,0.0,0.0,2,1,1.0,0,0
ALMS1,49,24.680666666667705,0.04933847906113365,50,162,0.13224489795918368,0,0
ALOX12,7,3.3069999999990003,0.0,8,7,0.25,0,0
ALOX12B,20,6.9736666666680005,0.0032797371533643885,21,22,0.10476190476190476,0,0
ALOX15,4,1.591,0.0,5,4,0.4,0,0
ALOX15B,8,2.267666666666,0.016331506738562106,9,9,0.25,0,0
ALOX5,58,24.13366666666301,0.007965896606506723,59,88,0.05143191116306254,0,0
ALOX5AP,4,2.220333333332,0.17780798604032277,5,6,0.6,0,0
ALOXE3,23,8.660333333332302,0.01494028207208871,24,32,0.11594202898550725,0,0
ALPI,20,6.366,0.015171356630159206,21,33,0.15714285714285714,0,0
ALPK1,5,2.095,0.14694378444872197,6,8,0.5333333333333333,0,0
ALPK2,1,0.0,0.0,2,1,1.0,0,0
ALPL,13,4.462999999999,0.02974852578870025,14,19,0.2087912087912088,0,0
ALPP,22,7.371333333332999,0.06273478468820678,23,59,0.233201581027668,0,0
ALPPL2,7,0.0,0.0,8,8,0.2857142857142857,0,0
ALS2,8,2.795666666667,0.01847403491959907,9,10,0.2777777777777778,0,0
ALS2CL,1,0.797666666667,0.0,2,1,1.0,0,0
ALS2CR11,18,0.0,0.0,19,28,0.16374269005847952,0,0
ALS2CR12,5,0.0,0.0,6,5,0.3333333333333333,0,0
ALX1,3,1.549333333333,0.0,4,3,0.5,0,0
ALX3,16,1.1050000000006999,0.004902989696902854,17,19,0.13970588235294118,0,0
ALX4,13,7.991666666667,0.047330770312482486,14,19,0.2087912087912088,0,0
ALYREF,170,97.08666666666798,0.09913886672859648,171,2745,0.18885448916408668,6,1
AMACR,5,1.0906666666659999,0.0,6,6,0.4,0,0
AMBN,2,1.0190000000000001,0.0,3,2,0.6666666666666666,0,0
AMBP,14,6.072666666669001,0.04813497053812218,15,23,0.21904761904761905,0,0
AMBRA1,198,96.92166666666402,0.045480644559333906,199,2030,0.10304045479924877,0,0
AMD1,30,7.3676666666660005,0.005615837088344614,31,36,0.07741935483870968,0,0
AMDHD1,3,1.2086666666660002,0.0,4,3,0.5,0,0
AMDHD2,4,2.041,0.12092364623424107,5,5,0.5,0,0
AMER1,27,11.816333333332299,0.09268339396692508,28,94,0.24867724867724866,0,0
AMER2,1,0.616333333333,0.0,2,1,1.0,0,0
AMER3,1,0.0,0.0,2,1,1.0,0,0
AMFR,128,69.68633333333301,0.062256785457825356,129,1007,0.1219718992248062,4,1
AMH,5,1.4126666666673,0.0,6,5,0.3333333333333333,0,0
AMHR2,11,5.887333333334,0.07095712040245163,12,18,0.2727272727272727,0,0
AMICA1,1,0.0,0.0,2,1,1.0,0,0
AMIGO1,26,5.7026666666673,0.003004340708690451,27,32,0.09116809116809117,0,0
AMIGO2,7,2.548999999999,0.053159406744614696,8,10,0.35714285714285715,0,0
AMIGO3,14,1.1966666666663999,0.006330043895161132,15,16,0.1523809523809524,0,0
AMMECR1,18,9.018000000000297,0.03447903606016661,19,33,0.19298245614035087,0,0
AMMECR1L,11,0.0,0.0,12,16,0.24242424242424243,0,0
AMN,1,0.551333333333,0.0,2,1,1.0,1,1
AMOT,112,53.77566666666599,0.03586700200689742,113,582,0.09197218710493046,3,1
AMOTL1,40,21.624999999995993,0.06472978236932109,41,153,0.18658536585365854,1,1
AMOTL2,87,57.891000000001,0.034886596863272425,88,326,0.0851619644723093,1,1
AMPD1,4,1.748666666667,0.5093186697670372,5,10,1.0,0,0
AMPD2,29,13.442,0.03696390781194069,30,60,0.13793103448275862,0,0
AMPD3,2,1.2303333333339999,0.0,3,2,0.6666666666666666,0,0
AMPH,46,22.411000000001003,0.06017919893232079,47,162,0.1498612395929695,0,0
AMT,2,0.516666666667,0.3608809017052315,3,3,1.0,0,0
AMTN,9,3.8889999999989997,0.010189321103675496,10,10,0.2222222222222222,0,0
AMY1A,7,3.0356666666660006,0.0,8,7,0.25,0,0
AMY1B,2,0.932,0.0,3,2,0.6666666666666666,0,0
AMY1C,30,9.332000000000598,0.0,31,30,0.06451612903225806,0,0
AMY2A,6,1.4009999999990002,0.02025771688017852,7,7,0.3333333333333333,0,0
AMY2B,1,0.0,0.0,2,1,1.0,0,0
AMZ1,14,1.5263333333317,0.05911422483786389,15,44,0.41904761904761906,0,0
AMZ2,18,1.8423333333321,0.0,19,18,0.10526315789473684,0,0
AMZ2P1,1,0.0,0.0,2,1,1.0,0,0
ANAPC1,82,27.289666666665305,0.07685612746056869,83,680,0.1998236849838378,2,1
ANAPC10,43,14.951000000004,0.10842770504683046,44,240,0.2536997885835095,2,1
ANAPC11,33,19.758666666669008,0.14441717832459336,34,142,0.2531194295900178,0,0
ANAPC13,66,39.3153333333313,0.08515237179258985,67,378,0.17096336499321574,0,0
ANAPC15,44,15.070999999999998,0.08187082532187158,45,189,0.19090909090909092,0,0
ANAPC16,27,10.893999999997,0.20464138458564854,28,188,0.4973544973544973,0,0
ANAPC2,53,36.27033333333501,0.17316904417159232,54,404,0.28232005590496156,2,1
ANAPC4,82,47.12866666666399,0.09102694003212107,83,576,0.1692624155157214,2,1
ANAPC5,63,33.47133333333301,0.1169838211453919,64,452,0.22420634920634921,2,1
ANAPC7,71,39.07566666666599,0.1295328766742562,72,636,0.24882629107981222,3,1
ANG,7,3.237666666667,0.05418760148528409,8,9,0.32142857142857145,1,1
ANGEL1,12,2.997999999999,0.007981312630443242,13,14,0.1794871794871795,0,0
ANGEL2,25,10.5743333333333,0.0585434981371322,26,63,0.19384615384615383,0,0
ANGPT1,4,1.702999999999,0.06984114055164246,5,5,0.5,0,0
ANGPT2,12,4.579000000001,0.037119310814365564,13,18,0.23076923076923078,0,0
ANGPT4,3,0.8869999999989999,0.11089707968330048,4,4,0.6666666666666666,0,0
ANGPTL2,2,0.733666666667,0.0,3,2,0.6666666666666666,0,0
ANGPTL3,5,1.2716666666677,0.04276482058852206,6,6,0.4,0,0
ANGPTL4,21,7.446999999999999,0.05434584567336403,22,50,0.21645021645021645,3,1
ANGPTL6,1,0.028,0.0,2,1,1.0,0,0
ANGPTL7,15,5.166333333334399,0.05873610330673651,16,29,0.24166666666666667,0,0
ANIB1,2,0.0,0.0,3,3,1.0,0,0
ANK1,25,10.921999999999999,0.028298595324352676,26,52,0.16,0,0
ANK2,23,9.369,0.029349699648907192,24,40,0.14492753623188406,0,0
ANK3,41,18.595333333332004,0.03903483041327686,42,110,0.12775842044134728,1,1
ANKAR,2,0.0,0.0,3,2,0.6666666666666666,0,0
ANKDD1A,2,0.0,0.0,3,2,0.6666666666666666,0,0
ANKEF1,4,0.0,0.0,5,5,0.5,0,0
ANKFY1,43,15.546333333331999,0.023480194185215887,44,116,0.1226215644820296,0,0
ANKH,4,0.870666666667,0.0933266399856152,5,6,0.6,0,0
ANKHD1,52,11.0776666666617,0.017638778816382712,53,142,0.10304789550072568,0,0
ANKHD1-EIF4EBP3,29,0.0,0.0,30,61,0.14022988505747128,0,0
ANKIB1,8,2.3333333333310002,0.07023574590502048,9,16,0.4444444444444444,0,0
ANKLE2,40,15.916666666668998,0.024039161490948206,41,92,0.11219512195121951,0,0
ANKMY1,2,0.0,0.0,3,2,0.6666666666666666,0,0
ANKMY2,41,9.3113333333251,0.02523338700540919,42,113,0.13124274099883856,0,0
ANKRA2,30,13.7836666666663,0.07158283515280446,31,89,0.1913978494623656,1,1
ANKRD1,5,3.024,0.24875026186742852,6,9,0.6,0,0
ANKRD10,5,1.6049999999990001,0.0,6,5,0.3333333333333333,0,0
ANKRD11,28,6.679666666665001,0.04515297826405567,29,86,0.21182266009852216,1,1
ANKRD12,17,3.1133333333313002,0.012988543648201767,18,25,0.16339869281045752,0,0
ANKRD13A,36,7.9700000000003,0.028512337307369573,37,94,0.14114114114114115,0,0
ANKRD13B,8,2.4676666666669997,0.09808384098119834,9,15,0.4166666666666667,0,0
ANKRD13C,10,3.455333333335,0.010392812243942555,11,11,0.2,0,0
ANKRD13D,24,5.0753333333326,0.026755951597868054,25,49,0.16333333333333333,0,0
ANKRD17,48,21.694333333333006,0.024930968927801146,49,118,0.10034013605442177,0,0
ANKRD18A,4,0.0,0.0,5,4,0.4,0,0
ANKRD18B,1,0.0,0.0,2,1,1.0,0,0
ANKRD18CP,1,0.0,0.0,2,1,1.0,0,0
ANKRD19P,1,0.0,0.0,2,1,1.0,0,0
ANKRD2,9,3.3936666666680004,0.057489404487823616,10,13,0.28888888888888886,0,0
ANKRD20A1,1,0.141666666667,0.0,2,1,1.0,0,0
ANKRD20A3,1,0.0,0.0,2,1,1.0,0,0
ANKRD20A5P,1,0.0,0.0,2,1,1.0,0,0
ANKRD22,2,0.0,0.0,3,2,0.6666666666666666,0,0
ANKRD23,2,0.898666666667,0.5401267198672512,3,3,1.0,0,0
ANKRD24,5,0.0,0.0,6,6,0.4,0,0
ANKRD26,15,8.341666666665999,0.08597691743139572,16,36,0.3,0,0
ANKRD26P1,3,0.666666666666,0.0,4,3,0.5,0,0
ANKRD27,18,7.7163333333333,0.033627377931829565,19,27,0.15789473684210525,0,0
ANKRD28,92,49.3449999999973,0.04293267011840895,93,457,0.10682561944834035,1,1
ANKRD29,7,0.0,0.0,8,11,0.39285714285714285,0,0
ANKRD30A,1,0.757666666667,0.0,2,1,1.0,0,0
ANKRD30B,2,0.723666666667,0.0,3,2,0.6666666666666666,0,0
ANKRD30BL,1,0.0,0.0,2,1,1.0,0,0
ANKRD32,10,0.0,0.0,11,19,0.34545454545454546,0,0
ANKRD33B,3,0.0,0.0,4,3,0.5,0,0
ANKRD34A,47,0.0,0.0,48,1023,0.9069148936170213,0,0
ANKRD34C,1,0.0,0.0,2,1,1.0,0,0
ANKRD35,3,0.0,0.0,4,3,0.5,0,0
ANKRD36,5,0.0,0.0,6,8,0.5333333333333333,0,0
ANKRD36B,3,0.666666666666,0.0,4,4,0.6666666666666666,0,0
ANKRD36BP1,20,6.333333333327,0.028081397461665242,21,38,0.18095238095238095,0,0
ANKRD36C,1,0.0,0.0,2,1,1.0,0,0
ANKRD39,6,2.5153333333339996,0.18544094469275138,7,12,0.5714285714285714,0,0
ANKRD40,31,11.9246666666663,0.013658725041350767,32,47,0.09475806451612903,0,0
ANKRD42,2,0.0,0.0,3,2,0.6666666666666666,0,0
ANKRD44,26,7.990999999992,0.08002748749588974,27,103,0.2934472934472934,0,0
ANKRD45,2,1.033666666667,0.0,3,2,0.6666666666666666,0,0
ANKRD46,22,0.0,0.0,23,29,0.11462450592885376,0,0
ANKRD49,10,6.792999999998999,0.04349282286928344,11,13,0.23636363636363636,0,0
ANKRD50,14,5.178999999999,0.027062597681005385,15,22,0.20952380952380953,0,0
ANKRD52,36,10.168333333322998,0.0526730825509252,37,123,0.18468468468468469,0,0
ANKRD53,2,0.806333333334,0.0,3,2,0.6666666666666666,0,0
ANKRD54,7,4.7523333333330005,0.060820513515635465,8,9,0.32142857142857145,0,0
ANKRD55,11,0.0,0.0,12,22,0.3333333333333333,0,0
ANKRD6,3,0.909999999999,0.1295259368296127,4,4,0.6666666666666666,0,0
ANKRD65,2,0.0,0.0,3,2,0.6666666666666666,0,0
ANKRD7,1,0.0,0.0,2,1,1.0,0,0
ANKRD9,5,1.436000000001,0.04779786408763717,6,9,0.6,0,0
ANKS1A,32,18.304000000000002,0.05353705848819324,33,86,0.16287878787878787,0,0
ANKS1B,10,3.889666666666,0.11176040087568039,11,25,0.45454545454545453,0,0
ANKS3,11,2.6246666666643,0.05547642106180236,12,24,0.36363636363636365,0,0
ANKS4B,4,2.1830000000010004,0.0895860274413805,5,5,0.5,0,0
ANKS6,16,4.286333333329701,0.052931245565721236,17,37,0.27205882352941174,1,1
ANKUB1,1,0.0,0.0,2,1,1.0,0,0
ANKZF1,13,7.610333333333,0.13506269372762464,14,31,0.34065934065934067,0,0
ANLN,153,59.62266666666427,0.05470145652728709,154,1781,0.15117562176385707,0,0
ANO1,1,0.215666666667,0.0,2,1,1.0,0,0
ANO10,4,1.117,0.0,5,4,0.4,0,0
ANO2,1,0.0,0.0,2,1,1.0,0,0
ANO3,6,1.5266666666670001,0.0,7,6,0.2857142857142857,0,0
ANO4,1,0.0,0.0,2,1,1.0,0,0
ANO5,2,0.8400000000000001,0.0,3,2,0.6666666666666666,0,0
ANO6,31,11.400333333332,0.03920620111737184,32,82,0.16532258064516128,0,0
ANO7,1,0.0,0.0,2,1,1.0,0,0
ANO8,1,0.295666666667,0.0,2,1,1.0,0,0
ANO9,1,0.0,0.0,2,1,1.0,0,0
ANP32A,64,33.902000000002,0.06600860513912991,65,336,0.16153846153846155,5,1
ANP32B,59,30.198666666665,0.07533054226130143,60,319,0.18022598870056497,3,1
ANP32C,4,0.0,0.0,5,4,0.4,0,0
ANP32E,43,17.450333333332996,0.056823570723667054,44,161,0.17019027484143764,0,0
ANPEP,1,0.253666666667,0.0,2,1,1.0,0,0
ANTXR1,55,17.500000000000703,0.018639524871955585,56,133,0.08636363636363636,0,0
ANTXR2,9,2.6900000000000004,0.017785633613286486,10,11,0.24444444444444444,0,0
ANXA1,109,47.3073333333303,0.04879489003957501,110,728,0.12143452877397831,0,0
ANXA10,2,0.666666666666,0.0,3,2,0.6666666666666666,0,0
ANXA11,50,24.129999999998997,0.049056296730087344,51,173,0.13568627450980392,0,0
ANXA13,7,1.133333333333,0.0,8,7,0.25,0,0
ANXA2,146,61.70599999999601,0.06015521596127392,147,1633,0.15217593886869815,1,1
ANXA2P2,14,1.4729999999989998,0.03841395939916957,15,37,0.3523809523809524,0,0
ANXA2R,1,0.333333333333,0.0,2,1,1.0,0,0
ANXA3,15,6.512666666667,0.028347860324666196,16,21,0.175,0,0
ANXA4,20,9.906333333333002,0.03211742409871535,21,32,0.1523809523809524,0,0
ANXA5,75,31.49833333333101,0.07489149200175448,76,577,0.2024561403508772,0,0
ANXA6,46,16.695333333331998,0.03679201200839403,47,156,0.14431082331174838,1,1
ANXA7,137,59.81266666666628,0.01610689273179141,138,462,0.048873373532211994,1,1
ANXA8,7,2.324666666667,0.05838878287986664,8,10,0.35714285714285715,0,0
ANXA8L1,8,0.0,0.0,9,15,0.4166666666666667,0,0
ANXA9,4,1.311333333334,0.08104918025803286,5,5,0.5,0,0
