subgraph_id,source,label,num_nodes,num_edges,density,mean_degree,mean_strength,mean_clustering,num_connected_components,ph_num_nodes_used,ph_dim0_count,ph_dim0_finite_count,ph_dim0_mean_lifetime,ph_dim0_max_lifetime,ph_dim0_total_persistence,ph_dim1_count,ph_dim1_finite_count,ph_dim1_mean_lifetime,ph_dim1_max_lifetime,ph_dim1_total_persistence,ph_dim2_count,ph_dim2_finite_count,ph_dim2_mean_lifetime,ph_dim2_max_lifetime,ph_dim2_total_persistence,ph_dim1_landscape_l1,ph_dim1_landscape_max,distance_matrix_mean,distance_matrix_std,complex_group,size_bin,match_score,target_density,target_mean_degree,target_mean_strength
matched_random_89_0,matched_random,0,32.0,24.0,0.04838709677419355,1.5,0.5990416666666876,0.0,8.0,32,32.0,31.0,0.690817206136642,1.0,21.4153333902359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500299479166661,0.19511026856181,group_89,large,1.849568407424766,0.9213709677419355,90.5,19.103645833333935
matched_random_89_1,matched_random,0,32.0,35.0,0.07056451612903226,2.1875,1.261041666666625,0.09792320422893856,4.0,32,32.0,31.0,0.47844086010609904,1.0,14.83166666328907,2.0,2.0,0.5125000029802322,0.5160000026226044,1.0250000059604645,0.0,0.0,0.0,0.0,0.0,36.352989953810415,0.361254555392792,0.929342447916668,0.224859342423786,group_89,large,1.7982627787087107,0.9213709677419355,90.5,19.103645833333935
matched_random_89_2,matched_random,0,32.0,29.0,0.05846774193548387,1.8125,0.8902291666667499,0.010642380278754833,6.0,32,32.0,31.0,0.5769247323755295,1.0,17.884666703641415,2.0,2.0,0.39750000834465027,0.4463333487510681,0.7950000166893005,0.0,0.0,0.0,0.0,0.0,25.66132544496797,0.31248053224908967,0.9409303385416641,0.20729553840536513,group_89,large,1.8218281258538813,0.9213709677419355,90.5,19.103645833333935
matched_random_90_0,matched_random,0,15.0,17.0,0.1619047619047619,2.2666666666666666,1.0127111111112,0.03963303579922827,1.0,15,15.0,14.0,0.528285705617496,0.8776666522026062,7.395999878644943,1.0,1.0,0.10500001907348633,0.10500001907348633,0.10500001907348633,0.0,0.0,0.0,0.0,0.0,3.7490668327629004,0.07351111436790003,0.8658192592592534,0.2897403195361131,group_90,large,1.6062050673175243,0.8571428571428571,108.2,10.369866666666265
matched_random_90_1,matched_random,0,15.0,15.0,0.14285714285714285,2.0,0.9600444444445734,0.0,1.0,15,15.0,14.0,0.4926190418856485,0.9286666512489319,6.896666586399078,1.0,1.0,0.09700000286102295,0.09700000286102295,0.09700000286102295,0.0,0.0,0.0,0.0,0.0,3.4634231185201347,0.06791025722588497,0.8693303703703618,0.2912327464139693,group_90,large,1.6334122192049785,0.8571428571428571,108.2,10.369866666666265
matched_random_90_2,matched_random,0,15.0,21.0,0.2,2.8,1.6346222222222662,0.11170966995245844,1.0,15,15.0,14.0,0.40483333276850836,0.7860000133514404,5.667666658759117,3.0,3.0,0.3763333261013031,0.5589999854564667,1.1289999783039093,0.0,0.0,0.0,0.0,0.0,37.32218681356292,0.39288533204745807,0.8243585185185155,0.31881957103020103,group_90,large,1.5722157825492102,0.8571428571428571,108.2,10.369866666666265
matched_random_91_0,matched_random,0,4.0,3.0,0.5,1.5,1.0778333333330001,0.0,1.0,4,4.0,3.0,0.28144443531831104,0.3816666603088379,0.8443333059549332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4805416666667499,0.42223831269593814,group_91,small,1.0865163619450873,1.0,79.0,2.3223333333330003
matched_random_91_1,matched_random,0,4.0,3.0,0.5,1.5,0.8133333333335,0.0,1.0,4,4.0,3.0,0.45777777830759686,0.6243333220481873,1.3733333349227905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546666666666625,0.3999964235951116,group_91,small,1.1561066365305024,1.0,79.0,2.3223333333330003
matched_random_91_2,matched_random,0,4.0,3.0,0.5,1.5,0.8958333333335001,0.0,1.0,4,4.0,3.0,0.4027777711550395,0.5053333044052124,1.2083333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526041666666625,0.40141501236597954,group_91,small,1.1838731597239247,1.0,79.0,2.3223333333330003
matched_random_92_0,matched_random,0,10.0,11.0,0.24444444444444444,2.2,1.2516,0.12256939002337582,1.0,10,10.0,9.0,0.4167407386832767,0.5526666641235352,3.7506666481494904,1.0,1.0,0.5013333261013031,0.5013333261013031,0.5013333261013031,0.0,0.0,0.0,0.0,0.0,17.900302891656388,0.3509863312089488,0.77484,0.34934164264927103,group_92,large,1.599005079776414,0.9555555555555556,238.2,6.7292666666668
matched_random_92_1,matched_random,0,10.0,11.0,0.24444444444444444,2.2,0.8706666666662001,0.10079860084345689,1.0,10,10.0,9.0,0.6091111203034719,1.0,5.482000082731247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81293333333338,0.3297710181996214,group_92,large,1.6522550042118942,0.9555555555555556,238.2,6.7292666666668
matched_random_92_2,matched_random,0,10.0,9.0,0.2,1.8,0.9753333333331999,0.12866676992614776,2.0,10,10.0,9.0,0.5020370367500517,1.0,4.518333330750465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8024666666666801,0.3418852699046411,group_92,large,1.6240506219784252,0.9555555555555556,238.2,6.7292666666668
matched_random_93_0,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.8171111111113333,0.0,1.0,3,3.0,2.0,0.38716667890548706,0.39500001072883606,0.7743333578109741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3942962962962222,0.36524138625462255,group_93,small,0.7729835253551138,1.0,380.3333333333333,1.237555555556
matched_random_93_1,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.9033333333333333,0.0,1.0,3,3.0,2.0,0.32249999046325684,0.42533332109451294,0.6449999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655555555555556,0.3735187039790534,group_93,small,0.6612437690449935,1.0,380.3333333333333,1.237555555556
matched_random_93_2,matched_random,0,3.0,3.0,1.0,2.0,1.2855555555553335,0.7958911806864588,1.0,3,3.0,2.0,0.2680000066757202,0.32466667890548706,0.5360000133514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381481481482222,0.2009939567369618,group_93,small,0.16937334175341942,1.0,380.3333333333333,1.237555555556
matched_random_94_0,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.6026666666666666,0.0,1.0,3,3.0,2.0,0.5479999929666519,0.6473333239555359,1.0959999859333038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4657777777777778,0.3783214388731911,group_94,small,0.4594285714283492,0.6666666666666666,168.0,0.7128888888886666
matched_random_94_1,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.0,0.0,1.0,3,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317,group_94,small,1.0005873015870792,0.6666666666666666,168.0,0.7128888888886666
matched_random_94_2,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.5568888888886666,0.0,1.0,3,3.0,2.0,0.5823333263397217,0.6010000109672546,1.1646666526794434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48103703703711115,0.3764265522589421,group_94,small,0.25520634920634916,0.6666666666666666,168.0,0.7128888888886666
matched_random_95_0,matched_random,0,13.0,19.0,0.24358974358974358,2.923076923076923,1.9311282051283079,0.42549351622022896,1.0,13,13.0,12.0,0.33050000419219333,0.6669999957084656,3.96600005030632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745285996055148,0.3645070171517824,group_95,large,0.9504775614326957,0.48717948717948717,163.0,4.546205128205539
matched_random_95_1,matched_random,0,13.0,17.0,0.21794871794871795,2.6153846153846154,1.3099999999996927,0.2292948327127049,2.0,13,13.0,12.0,0.5113333364327749,1.0,6.136000037193298,2.0,2.0,0.03866665065288544,0.06366667151451111,0.07733330130577087,0.0,0.0,0.0,0.0,0.0,2.3779786931926323,0.044573401151967534,0.822307692307716,0.31478641413188974,group_95,large,1.0726309704824166,0.48717948717948717,163.0,4.546205128205539
matched_random_95_2,matched_random,0,13.0,15.0,0.19230769230769232,2.3076923076923075,1.172564102564,0.12477587686559756,2.0,13,13.0,12.0,0.5270555503666401,1.0,6.324666604399681,1.0,1.0,0.3930000066757202,0.3930000066757202,0.3930000066757202,0.0,0.0,0.0,0.0,0.0,14.03221926343047,0.27514155418491104,0.832879684418154,0.3213637493914084,group_95,large,1.0926369270678524,0.48717948717948717,163.0,4.546205128205539
matched_random_96_0,matched_random,0,4.0,4.0,0.6666666666666666,2.0,0.512,0.0,1.0,4,4.0,3.0,0.6586666603883108,1.0,1.9759999811649323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,0.4168758141754367,group_96,small,0.9210436234273147,0.6666666666666666,93.25,1.4528333333335
matched_random_96_1,matched_random,0,4.0,4.0,0.6666666666666666,2.0,1.1928333333335,0.31088965435283755,1.0,4,4.0,3.0,0.3437777707974116,0.5693333148956299,1.0313333123922348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45179166666662496,0.3834518634682006,group_96,small,0.21381319851719077,0.6666666666666666,93.25,1.4528333333335
matched_random_96_2,matched_random,0,4.0,4.0,0.6666666666666666,2.0,0.8803333333335001,0.4348964546705876,1.0,4,4.0,3.0,0.5761111080646515,1.0,1.7283333241939545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299166666666251,0.4055374605933087,group_96,small,0.4047814492097051,0.6666666666666666,93.25,1.4528333333335
matched_random_97_0,matched_random,0,5.0,5.0,0.5,2.0,1.1785333333332,0.0,1.0,5,5.0,4.0,0.3969166651368141,0.49266666173934937,1.5876666605472565,1.0,1.0,0.5340000092983246,0.5340000092983246,0.5340000092983246,0.0,0.0,0.0,0.0,0.0,19.066679617975012,0.37385646309754933,0.56429333333336,0.3890678012320562,group_97,medium,0.18821552093472246,0.6,96.8,1.2473333333328
matched_random_97_1,matched_random,0,5.0,5.0,0.5,2.0,0.6577333333327999,0.0,1.0,5,5.0,4.0,0.6286666765809059,0.7146666646003723,2.5146667063236237,1.0,1.0,0.1589999794960022,0.1589999794960022,0.1589999794960022,0.0,0.0,0.0,0.0,0.0,5.677156583383569,0.11131679575261903,0.66845333333344,0.37302255969905623,group_97,medium,0.8929363358086044,0.6,96.8,1.2473333333328
matched_random_97_2,matched_random,0,5.0,4.0,0.4,1.6,1.0808,0.0,1.0,5,5.0,4.0,0.3245000019669533,0.41866666078567505,1.298000007867813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58384,0.41841860081874105,group_97,medium,0.42442058208990696,0.6,96.8,1.2473333333328
matched_random_98_0,matched_random,0,11.0,11.0,0.2,2.0,1.3009696969696365,0.23995167504106812,4.0,11,11.0,10.0,0.5590333364903927,1.0,5.590333364903927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7908209366391239,0.36146904895732795,group_98,large,1.0777379297602159,0.5454545454545454,176.9090909090909,4.240848484848909
matched_random_98_1,matched_random,0,11.0,15.0,0.2727272727272727,2.727272727272727,1.5083636363638184,0.14163806029554862,1.0,11,11.0,10.0,0.4314999967813492,0.6349999904632568,4.314999967813492,2.0,2.0,0.2763333320617676,0.5460000038146973,0.5526666641235352,0.0,0.0,0.0,0.0,0.0,19.49718846020906,0.38225772794579543,0.7719669421487437,0.34322888406927293,group_98,large,1.042437713701216,0.5454545454545454,176.9090909090909,4.240848484848909
matched_random_98_2,matched_random,0,11.0,14.0,0.2545454545454545,2.5454545454545454,1.1530909090907273,0.13478927053068795,1.0,11,11.0,10.0,0.5199999988079071,0.7229999899864197,5.199999988079071,2.0,2.0,0.3931666612625122,0.4259999990463257,0.7863333225250244,0.0,0.0,0.0,0.0,0.0,26.093691169685158,0.29824503773378197,0.8042644628099338,0.318756583085767,group_98,large,1.0673123128840474,0.5454545454545454,176.9090909090909,4.240848484848909
matched_random_99_0,matched_random,0,5.0,3.0,0.3,1.2,0.9030666666664,0.0,2.0,5,5.0,4.0,0.4355833325535059,1.0,1.7423333302140236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193866666667199,0.44589241034129673,group_99,medium,1.0907559198544439,0.7,50.4,2.2773333333336003
matched_random_99_1,matched_random,0,5.0,4.0,0.4,1.6,0.9567999999999998,0.0,1.0,5,5.0,4.0,0.4020000100135803,0.5136666893959045,1.6080000400543213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086400000000001,0.40492073210555996,group_99,medium,0.8798594847775668,0.7,50.4,2.2773333333336003
matched_random_99_2,matched_random,0,5.0,4.0,0.4,1.6,0.7626666666667999,0.0,1.0,5,5.0,4.0,0.523333340883255,0.812333345413208,2.09333336353302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64746666666664,0.4088096976453635,group_99,medium,1.1119307832422394,0.7,50.4,2.2773333333336003
matched_random_100_0,matched_random,0,5.0,4.0,0.4,1.6,0.7688,0.0,1.0,5,5.0,4.0,0.5195000022649765,0.6193333268165588,2.078000009059906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462399999999999,0.3890728525896012,group_100,medium,1.3966131172782852,1.0,75.0,3.6369333333331992
matched_random_100_1,matched_random,0,5.0,5.0,0.5,2.0,1.1782666666668,0.4207984744482832,2.0,5,5.0,4.0,0.49858332611620426,1.0,1.994333304464817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56434666666664,0.39893444162057634,group_100,medium,1.27736075570378,1.0,75.0,3.6369333333331992
matched_random_100_2,matched_random,0,5.0,6.0,0.6,2.4,1.8445333333328002,0.5551918298238098,1.0,5,5.0,4.0,0.2434999942779541,0.6006666421890259,0.9739999771118164,1.0,1.0,0.024666666984558105,0.024666666984558105,0.024666666984558105,0.0,0.0,0.0,0.0,0.0,0.8807330120758609,0.017269274746585506,0.43109333333343997,0.4167759592127935,group_100,medium,1.3248327895297682,1.0,75.0,3.6369333333331992
matched_random_101_0,matched_random,0,3.0,3.0,1.0,2.0,1.3391111111113332,0.704819237275499,1.0,3,3.0,2.0,0.25866666808724403,0.43700000643730164,0.5173333361744881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22029629629622222,0.2127655896970721,group_101,small,0.31657380053098727,1.0,47.666666666666664,1.8284444444446668
matched_random_101_1,matched_random,0,3.0,3.0,1.0,2.0,0.3173333333330667,0.3577743342333514,1.0,3,3.0,2.0,0.7976666688919067,0.9286666512489319,1.5953333377838135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5608888888889778,0.409228120149403,group_101,small,1.0362364907821122,1.0,47.666666666666664,1.8284444444446668
matched_random_101_2,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.8959999999999999,0.0,1.0,3,3.0,2.0,0.3279999941587448,0.3943333327770233,0.6559999883174896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.36955234848609103,group_101,small,0.899243359136467,1.0,47.666666666666664,1.8284444444446668
matched_random_102_0,matched_random,0,8.0,7.0,0.25,1.75,0.634166666666675,0.0,1.0,8,8.0,7.0,0.6376190440995353,0.9523333311080933,4.463333308696747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7957291666666655,0.3443997741391222,group_102,medium,1.3007873188378525,0.6785714285714286,64.75,4.2011666666665
matched_random_102_1,matched_random,0,8.0,8.0,0.2857142857142857,2.0,1.18433333333375,0.23130649869915818,2.0,8,8.0,7.0,0.4627142825296947,1.0,3.238999977707863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269583333332812,0.3842601996586323,group_102,medium,1.132186844280597,0.6785714285714286,64.75,4.2011666666665
matched_random_102_2,matched_random,0,8.0,5.0,0.17857142857142858,1.25,0.5213333333332499,0.0,3.0,8,8.0,7.0,0.702095240354538,1.0,4.914666682481766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098333333333438,0.3513705210394713,group_102,medium,1.412587022695341,0.6785714285714286,64.75,4.2011666666665
matched_random_103_0,matched_random,0,5.0,5.0,0.5,2.0,0.6759999999996,0.20564122129630494,1.0,5,5.0,4.0,0.6215833351016045,0.7406666874885559,2.486333340406418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66480000000008,0.37226487583142487,group_103,medium,1.393856116921563,1.0,86.6,3.4862666666664
matched_random_103_1,matched_random,0,5.0,4.0,0.4,1.6,0.5070666666664,0.0,1.0,5,5.0,4.0,0.6830833405256271,1.0,2.7323333621025085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985866666667201,0.4005309396288852,group_103,medium,1.4984330112278448,1.0,86.6,3.4862666666664
matched_random_103_2,matched_random,0,5.0,4.0,0.4,1.6,0.8573333333332,0.0,1.0,5,5.0,4.0,0.46416666731238365,0.7296666502952576,1.8566666692495346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285333333333599,0.4113108583811405,group_103,medium,1.4302951574819096,1.0,86.6,3.4862666666664
matched_random_104_0,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.627777777778,0.0,1.0,3,3.0,2.0,0.5291666835546494,0.7143333554267883,1.0583333671092987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4574074074073333,0.3907574404013862,group_104,small,1.0343677874980228,1.0,90.33333333333333,1.977777777778
matched_random_104_1,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.9068888888886667,0.0,1.0,3,2.0,1.0,0.6396666765213013,0.6396666765213013,0.6396666765213013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3643703703704444,0.4247162435287678,group_104,small,0.8821740812915386,1.0,90.33333333333333,1.977777777778
matched_random_104_2,matched_random,0,3.0,3.0,1.0,2.0,0.486,0.0,1.0,3,3.0,2.0,0.6354999989271164,1.0,1.2709999978542328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046666666666666,0.45395618976088675,group_104,small,1.0937530577553243,1.0,90.33333333333333,1.977777777778
matched_random_105_0,matched_random,0,5.0,4.0,0.4,1.6,0.5558666666668,0.0,1.0,5,5.0,4.0,0.6525833308696747,0.7943333387374878,2.6103333234786987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888266666666399,0.38724804706483856,group_105,medium,0.9438679644194314,0.5,272.4,1.1205333333336
matched_random_105_1,matched_random,0,5.0,4.0,0.4,1.6,0.6566666666668001,0.0,1.0,5,5.0,4.0,0.5895833373069763,1.0,2.3583333492279053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66866666666664,0.4075320955322195,group_105,medium,0.5793146190786915,0.5,272.4,1.1205333333336
matched_random_105_2,matched_random,0,5.0,4.0,0.4,1.6,0.5418666666664,0.0,1.0,5,5.0,4.0,0.661333329975605,1.0,2.64533331990242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916266666667199,0.3997173481348909,group_105,medium,0.6766263320525678,0.5,272.4,1.1205333333336
matched_random_106_0,matched_random,0,4.0,4.0,0.6666666666666666,2.0,0.5983333333334999,0.4708324938950371,1.0,4,4.0,3.0,0.6921111146608988,0.7176666855812073,2.0763333439826965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600416666666625,0.36814443685717363,group_106,small,1.174588387459329,1.0,41.75,2.5946666666665
matched_random_106_1,matched_random,0,4.0,3.0,0.5,1.5,0.8525,0.0,1.0,4,4.0,3.0,0.43166666229565936,0.5669999718666077,1.2949999868869781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536875,0.4003943173610235,group_106,small,1.2971899212879272,1.0,41.75,2.5946666666665
matched_random_106_2,matched_random,0,4.0,3.0,0.5,1.5,0.697833333333,0.0,1.0,4,4.0,3.0,0.5347777903079987,0.7070000171661377,1.604333370923996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57554166666675,0.39582743635955664,group_106,small,1.2310508735869559,1.0,41.75,2.5946666666665
matched_random_107_0,matched_random,0,16.0,17.0,0.14166666666666666,2.125,1.1168333333333749,0.038452525661356485,1.0,16,16.0,15.0,0.46531111001968384,1.0,6.979666650295258,1.0,1.0,0.22600001096725464,0.22600001096725464,0.22600001096725464,0.0,0.0,0.0,0.0,0.0,8.069418965804132,0.15822390129027708,0.8676979166666641,0.2992681450381081,group_107,large,1.1663978446476877,0.5083333333333333,206.8125,5.25174999999975
matched_random_107_1,matched_random,0,16.0,23.0,0.19166666666666668,2.875,1.6310833333335002,0.19258931895031198,2.0,16,16.0,15.0,0.4506444444259008,1.0,6.759666666388512,3.0,3.0,0.2168889045715332,0.5200000107288361,0.6506667137145996,0.0,0.0,0.0,0.0,0.0,16.141573225354616,0.36441903091482436,0.8355572916666563,0.30733284783205167,group_107,large,1.0239178134910976,0.5083333333333333,206.8125,5.25174999999975
matched_random_107_2,matched_random,0,16.0,23.0,0.19166666666666668,2.875,1.189166666666625,0.12456503468369338,2.0,16,16.0,15.0,0.5297777771949768,1.0,7.946666657924652,4.0,4.0,0.40566667169332504,0.5726666748523712,1.6226666867733002,0.0,0.0,0.0,0.0,0.0,44.953503646566304,0.4009272169778846,0.8631770833333359,0.2889306041054102,group_107,large,1.158230581171813,0.5083333333333333,206.8125,5.25174999999975
matched_random_108_0,matched_random,0,11.0,12.0,0.21818181818181817,2.1818181818181817,1.240060606060909,0.15192946488722434,2.0,11,11.0,10.0,0.4358333334326744,1.0,4.358333334326744,1.0,1.0,0.4570000171661377,0.4570000171661377,0.4570000171661377,0.0,0.0,0.0,0.0,0.0,16.317364720958196,0.3199483278619254,0.7963581267217356,0.3449727292965659,group_108,large,1.7037615003703803,1.0,99.27272727272727,8.450848484848727
matched_random_108_1,matched_random,0,11.0,10.0,0.18181818181818182,1.8181818181818181,0.943090909091091,0.13537392947750307,2.0,11,11.0,10.0,0.5408666670322418,1.0,5.408666670322418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233553719008098,0.33165199307364573,group_108,large,1.722152397883344,1.0,99.27272727272727,8.450848484848727
matched_random_108_2,matched_random,0,11.0,13.0,0.23636363636363636,2.3636363636363638,1.474,0.2594879885877981,2.0,11,11.0,10.0,0.5071999980136752,1.0,5.071999980136752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775090909090909,0.37855147774634107,group_108,large,1.6762123447781743,1.0,99.27272727272727,8.450848484848727
matched_random_109_0,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.621777777778,0.0,1.0,3,3.0,2.0,0.533666655421257,0.5793333053588867,1.067333310842514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4594074074073333,0.37238655668462783,group_109,small,0.3333480361264196,0.6666666666666666,176.33333333333334,0.9362222222219999
matched_random_109_1,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.6426666666666666,0.0,1.0,3,3.0,2.0,0.517999991774559,0.5389999747276306,1.035999983549118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45244444444444437,0.37009101316391263,group_109,small,0.535521529090305,0.6666666666666666,176.33333333333334,0.9362222222219999
matched_random_109_2,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.624222222222,0.0,1.0,3,3.0,2.0,0.5318333208560944,0.5619999766349792,1.0636666417121887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4585925925926667,0.371522751667869,group_109,small,0.5256105860113423,0.6666666666666666,176.33333333333334,0.9362222222219999
matched_random_110_0,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.9197777777780001,0.0,1.0,3,3.0,2.0,0.310166671872139,0.3333333432674408,0.620333343744278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360074074074,0.3681907978872339,group_110,small,0.8991891086260541,1.0,192.33333333333334,1.4599999999999997
matched_random_110_1,matched_random,0,3.0,3.0,1.0,2.0,1.4273333333326665,0.6997370139321322,1.0,3,3.0,2.0,0.2176666595041752,0.4216666519641876,0.4353333190083504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19088888888911112,0.20736947404445652,group_110,small,0.28407286943217314,1.0,192.33333333333334,1.4599999999999997
matched_random_110_2,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.918,0.0,1.0,3,3.0,2.0,0.3114999979734421,0.3656666576862335,0.6229999959468842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606666666666667,0.3695554553350786,group_110,small,0.7877551181912426,1.0,192.33333333333334,1.4599999999999997
matched_random_111_0,matched_random,0,14.0,14.0,0.15384615384615385,2.0,0.6806190476189,0.0,1.0,14,14.0,13.0,0.6335128201888158,1.0,8.235666662454605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799557823129357,0.28669046585970787,group_111,large,1.7911884324892207,1.0,103.14285714285714,11.121571428571713
matched_random_111_1,matched_random,0,14.0,18.0,0.1978021978021978,2.5714285714285716,1.5585238095241427,0.18040432807206375,1.0,14,14.0,13.0,0.41812820503344905,0.8336666822433472,5.435666665434837,2.0,2.0,0.40450000762939453,0.7126666605472565,0.8090000152587891,0.0,0.0,0.0,0.0,0.0,25.43484500585796,0.49958609353325745,0.8172482993197041,0.3351672656209752,group_111,large,1.7832537223704978,1.0,103.14285714285714,11.121571428571713
matched_random_111_2,matched_random,0,14.0,13.0,0.14285714285714285,1.8571428571428572,1.0830476190474285,0.05571451765739656,3.0,14,14.0,13.0,0.5039230757034742,1.0,6.5509999841451645,1.0,1.0,0.5583333373069763,0.5583333373069763,0.5583333373069763,0.0,0.0,0.0,0.0,0.0,19.935510631273495,0.39089236531908805,0.8512108843537551,0.3125177233531942,group_111,large,1.7916162058758003,1.0,103.14285714285714,11.121571428571713
